#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 12.560001 -1.064825 1.532562 5.005143
 12.580001 -1.119008 1.379937 5.727571
 12.600001 -1.129635 1.355988 5.861752
 12.620001 -1.230404 1.342437 6.942029
 12.640001 -1.289887 1.300590 7.367374
 12.660001 -1.331086 1.326179 7.550496
 12.680001 -1.373583 1.179287 7.637497
 12.700001 -1.441498 1.139496 7.560364
 12.720001 -1.479054 1.172412 7.409454
 12.740001 -1.524604 1.086394 7.135687
 12.760001 -1.450355 1.061831 7.531379
 12.780001 -1.312264 0.927555 7.478678
 12.800001 -1.382463 1.085755 7.642419
 12.820001 -1.321250 0.944963 7.515477
 12.840001 -1.397815 0.851529 7.640149
 12.860001 -1.534356 0.893850 7.065719
 12.880001 -1.253768 0.766509 7.130605
 12.900001 -1.323912 0.755957 7.525502
 12.920001 -1.216767 0.826101 6.819948
 12.940001 -1.091530 0.688419 5.367975
 12.960001 -0.974396 0.751071 3.738384
 12.980001 -1.003527 0.701989 4.146297
 13.000001 -1.042834 0.694405 4.699486
 13.020001 -1.048641 0.755616 5.603696
 13.040001 -1.213532 0.805997 7.441493
 13.060001 -1.139951 0.915365 6.752287
 13.080001 -1.280232 0.909407 7.834743
 13.100001 -1.237241 0.863515 7.607999
 13.120001 -1.571317 1.136435 6.856799
 13.140001 -1.611229 0.948768 6.468262
 13.160001 -1.694686 1.094234 5.599043
 13.180001 -1.459567 1.043160 7.700817
 13.200001 -1.621501 1.024091 6.364020
 13.220001 -1.672513 0.884091 5.832550
 13.240001 -1.722178 0.982185 5.311567
 13.260001 -1.752837 0.979543 4.996861
 13.280001 -1.614553 0.918533 6.434685
 13.300001 -1.619900 1.006025 6.380356
 13.320001 -1.758052 0.903470 4.944178
 13.340001 -1.725510 0.991784 5.277010
 13.360001 -1.604284 0.995173 6.537910
 13.380001 -1.282681 1.026060 7.844671
 13.400001 -1.196488 1.014262 7.304355
 13.420001 -1.440298 1.215543 7.795455
 13.440001 -1.290750 1.234736 7.875054
 13.460001 -1.406472 1.353100 7.917664
 13.480001 -1.065192 1.373338 5.830159
 13.500001 -1.304250 1.636454 7.917897
 13.520001 -1.089047 1.366534 6.143989
 13.540001 -1.339763 1.608703 7.982619
 13.560001 -1.127465 1.340636 6.611904
 13.580001 -0.979088 1.374174 4.600576
 13.600001 -0.953963 1.406361 4.229293
 13.620001 -1.135734 1.396657 6.705567
 13.640001 -1.064928 1.323176 5.826597
 13.660001 -1.082237 1.438761 6.056030
 13.680001 -1.148806 1.507746 6.848027
 13.700001 -1.163244 1.580735 6.996993
 13.720001 -0.918865 1.372698 3.714702
 13.740001 -1.090476 1.328106 6.162285
 13.760001 -1.306126 1.437163 7.923056
 13.780001 -1.331679 1.286719 7.974001
 13.800001 -1.506814 1.348537 7.399271
 13.820001 -1.553278 1.244903 7.021000
 13.840001 -1.596959 1.152933 6.610540
 13.860001 -1.553609 1.083535 7.018064
 13.880001 -1.377680 0.872048 7.975123
 13.900001 -1.399544 0.939963 7.935498
 13.920001 -1.138977 0.654676 6.741562
 13.940001 -1.351488 0.873839 7.988709
 13.960001 -1.185878 0.877622 7.211850
 13.980001 -1.407010 0.924141 7.916175
 14.000001 -1.308467 0.820340 7.929222
 14.020001 -1.331883 0.850845 8.606900
 14.040001 -1.411480 0.768311 8.486828
 14.060001 -1.184678 0.779674 7.763028
 14.080001 -1.117576 0.747342 6.970896
 14.100001 -0.886714 0.612449 3.408252
 14.120001 -1.172230 0.568500 7.632659
 14.140001 -1.280201 0.776013 8.465984
 14.160001 -1.280667 0.737606 8.468029
 14.180001 -1.566314 0.795479 7.275979
 14.200001 -1.378745 0.907101 8.584542
 14.220001 -1.572493 0.945983 7.209100
 14.240001 -1.625819 0.939461 6.603037
 14.260001 -1.642736 1.105463 6.404046
 14.280001 -1.631061 1.039727 6.541561
 14.300001 -1.853256 1.231335 4.093253
 14.320001 -1.861201 1.067662 4.018051
 14.340001 -1.897452 1.113807 3.685558
 14.360001 -1.833823 1.168602 4.281080
 14.380001 -1.794160 1.065563 4.682436
 14.400001 -1.684980 1.154544 5.904787
 14.420001 -1.635021 1.240924 6.494995
 14.440001 -1.423220 1.414380 8.436099
 14.460001 -1.466303 1.377307 8.184064
 14.480001 -1.460215 1.349163 8.225647
 14.500001 -1.501894 1.416855 7.905676
 14.520001 -1.349857 1.469402 8.615077
 14.540001 -1.255562 1.501106 8.338016
 14.560001 -1.311157 1.466933 8.571320
 14.580001 -1.444533 1.531037 8.323952
 14.600001 -1.345353 1.530119 8.615004
 14.620001 -1.374940 1.374446 8.591596
 14.640001 -1.313554 1.254147 8.576869
 14.660001 -1.449884 1.448596 8.291866
 14.680001 -1.513538 1.173697 7.802610
 14.700001 -1.622731 1.404899 6.639138
 14.720001 -1.640380 1.301013 6.431849
 14.740001 -1.332047 1.296725 8.607070
 14.760001 -1.396196 1.409136 8.540624
 14.780001 -1.531262 1.318320 7.635821
 14.800001 -1.602565 1.413301 6.872522
 14.820001 -1.542812 1.404270 7.521296
 14.840001 -1.764863 1.487878 4.994827
 14.860001 -1.642966 1.351358 6.401329
 14.880001 -1.902273 1.623335 3.642555
 14.900001 -1.887776 1.451069 3.772687
 14.920001 -2.023470 1.508538 2.630358
 14.940001 -1.904293 1.206113 3.624611
 14.960001 -2.039034 1.316974 2.507705
 14.980001 -1.826970 1.093389 4.348670
 15.000001 -1.885138 0.946877 3.796641
 15.020001 -1.840818 0.989396 5.084053
 15.040001 -1.705540 0.620462 6.347622
 15.060001 -1.946459 0.837257 4.118627
 15.080001 -1.778128 0.645887 5.659172
 15.100001 -1.689887 0.468430 6.499070
 15.120001 -1.733905 0.564354 6.075484
 15.140001 -1.509666 0.286896 8.122856
 15.160001 -1.329834 0.405282 8.678159
 15.180001 -1.502755 0.389515 8.171826
 15.200001 -1.562446 0.564508 7.701163
 15.220001 -1.422826 0.511405 8.596631
 15.240001 -1.477773 0.652125 8.334145
 15.260001 -1.228161 0.692005 8.177390
 15.280001 -1.255171 0.765423 8.371032
 15.300001 -1.251618 0.778294 8.348019
 15.320001 -1.413444 0.863865 8.626745
 15.340001 -1.360006 0.815276 8.706375
 15.360001 -1.072020 0.838982 6.330178
 15.380001 -1.102888 0.917737 6.776137
 15.400001 -1.184585 0.947173 7.777854
 15.420001 -1.280729 1.118481 8.514298
 15.440001 -1.170971 1.059771 7.632301
 15.460001 -1.171980 1.308326 7.643408
 15.480001 -1.187236 1.243746 7.805102
 15.500001 -1.334879 1.349393 8.686687
 15.520001 -1.230271 1.400690 8.194051
 15.540001 -1.013468 1.214362 5.420277
 15.560001 -1.267382 1.261591 8.444380
 15.580001 -1.311793 1.320733 8.635048
 15.600001 -1.298903 1.333485 8.592105
 15.620001 -1.243714 1.250733 8.294129
 15.640001 -1.171490 1.128251 7.638017
 15.660001 -1.581822 1.283447 7.529590
 15.680001 -1.455314 1.324618 8.458311
 15.700001 -1.629718 1.175599 7.081821
 15.720001 -1.564448 1.323317 7.683779
 15.740001 -1.558148 1.288407 7.738199
 15.760001 -1.675400 1.393618 6.639730
 15.780001 -1.414874 1.215514 8.622451
 15.800001 -1.552993 1.172635 7.782070
 15.820001 -1.404268 1.251287 8.651705
 15.840001 -1.393380 1.286773 8.675396
 15.860001 -1.404962 1.096776 8.649975
 15.880001 -1.314998 1.202312 8.644151
 15.900001 -1.290332 1.201846 8.557924
 15.920001 -1.169324 1.062311 7.614056
 15.940001 -1.322233 1.061961 8.662405
 15.960001 -1.296556 0.889868 8.583194
 15.980001 -1.403953 1.030106 8.652482
 16.000001 -1.296753 0.905735 8.583951
 16.020001 -1.188449 0.876233 8.366259
 16.040001 -1.217201 0.843852 8.659889
 16.060001 -1.250043 0.841919 8.930047
 16.080001 -1.319183 0.759033 9.255593
 16.100001 -1.329239 0.886988 9.274898
 16.120001 -1.624119 1.002350 7.390524
 16.140001 -1.599219 1.019718 7.659521
 16.160001 -1.748009 1.032578 6.058893
 16.180001 -1.722468 1.118332 6.325354
 16.200001 -1.672005 1.239789 6.867377
 16.220001 -1.581780 1.221067 7.844196
 16.240001 -1.630217 1.166705 7.324049
 16.260001 -1.685294 1.246699 6.723027
 16.280001 -1.608866 1.215773 7.555894
 16.300001 -1.650812 1.239864 7.098849
 16.320001 -1.508956 1.118370 8.548161
 16.340001 -1.541361 1.074611 8.251851
 16.360001 -1.583117 1.043718 7.830186
 16.380001 -1.522625 1.105233 8.427214
 16.400001 -1.331955 1.025805 9.278898
 16.420001 -1.399676 0.975787 9.216336
 16.440001 -1.315884 0.970109 9.247715
 16.460001 -1.453171 1.095566 8.964538
 16.480001 -1.392201 0.971932 9.238036
 16.500001 -1.442238 1.056661 9.028979
 16.520001 -1.546434 0.916121 8.202688
 16.540001 -1.575228 0.982550 7.912452
 16.560001 -1.629631 0.855840 7.330442
 16.580001 -1.625686 0.875861 7.373460
 16.600001 -1.650841 0.879693 7.098530
 16.620001 -1.472886 0.905466 8.833168
 16.640001 -1.358130 0.884341 9.291197
 16.660001 -1.079706 0.719367 6.857121
 16.680001 -1.110602 0.780803 7.339370
 16.700001 -1.136772 0.712984 7.718226
 16.720001 -1.163882 0.630236 8.076205
 16.740001 -1.177784 0.736559 8.244573
 16.760001 -1.002018 0.544970 5.536880
 16.780001 -1.246503 0.661325 8.904415
 16.800001 -1.486300 0.689693 8.733478
 16.820001 -1.490360 0.678813 8.701778
 16.840001 -1.567440 0.749246 7.992631
 16.860001 -1.538398 0.654782 8.280263
 16.880001 -1.600106 0.701308 7.650035
 16.900001 -1.671601 0.853614 6.871778
 16.920001 -1.456197 0.733114 8.945606
 16.940001 -1.513602 0.828861 8.507767
 16.960001 -1.551125 1.048917 8.156647
 16.980001 -1.620758 1.027279 7.427089
 17.000001 -1.703669 1.087512 6.525145
 17.020001 -1.726288 1.140468 6.993358
 17.040001 -1.606557 1.387042 8.240141
 17.060001 -1.479978 1.067980 9.257547
 17.080001 -1.339450 1.247138 9.532446
 17.100001 -1.143147 1.179297 7.862090
 17.120001 -1.012207 1.184198 5.729178
 17.140001 -0.924126 1.101193 4.187121
 17.160001 -1.140737 1.334294 7.827994
 17.180001 -1.192392 1.393507 8.496198
 17.200001 -1.499409 1.515841 9.137637
 17.220001 -1.459102 1.470469 9.367188
 17.240001 -1.519141 1.620916 8.999883
 17.260001 -1.408381 1.409593 9.540007
 17.280001 -1.521316 1.574741 8.983787
 17.300001 -1.496330 1.470076 9.157725
 17.320001 -1.280433 1.311481 9.283125
 17.340001 -1.192054 1.212773 8.492274
 17.360001 -0.902629 1.123980 3.826271
 17.380001 -1.031611 1.134317 6.069720
 17.400001 -0.944032 1.121905 4.529411
 17.420001 -1.158852 1.197631 8.077600
 17.440001 -1.361157 1.093201 9.566960
 17.460001 -1.352795 1.146520 9.557259
 17.480001 -1.538504 1.361408 8.850697
 17.500001 -1.576298 1.164208 8.525775
 17.520001 -1.497746 1.154169 9.148534
 17.540001 -1.654609 1.296020 7.754865
 17.560001 -1.669461 1.189877 7.599605
 17.580001 -1.707458 1.332506 7.195712
 17.600001 -1.809806 1.263300 6.088969
 17.620001 -1.840838 1.459458 5.750848
 17.640001 -1.888135 1.354444 5.231422
 17.660001 -1.850965 1.411680 5.640127
 17.680001 -1.987217 1.485601 4.121450
 17.700001 -1.974456 1.565111 4.265842
 17.720001 -1.864592 1.472614 5.490739
 17.740001 -1.866781 1.430714 5.466697
 17.760001 -1.794515 1.367268 6.255093
 17.780001 -1.716118 1.606955 7.102773
 17.800001 -1.622209 1.397877 8.085613
 17.820001 -1.704249 1.477775 7.230085
 17.840001 -1.531064 1.449286 8.909554
 17.860001 -1.502057 1.323663 9.120048
 17.880001 -1.447928 1.389254 9.417088
 17.900001 -1.369477 1.171450 9.572205
 17.920001 -1.329743 1.289358 9.507125
 17.940001 -1.229072 1.031591 8.881982
 17.960001 -1.334695 1.268169 9.520808
 17.980001 -1.127275 1.128117 7.632833
 18.000001 -1.290770 1.166689 9.343326
 18.020001 -1.290803 1.244458 9.910825
 18.040001 -1.448313 1.169098 9.880424
 18.060001 -1.534554 1.332951 9.234410
 18.080001 -1.408369 1.130756 10.047809
 18.100001 -1.373340 1.170691 10.110298
 18.120001 -1.195255 1.226847 9.056425
 18.140001 -1.106767 0.985759 7.753675
 18.160001 -1.079613 1.033342 7.282630
 18.180001 -1.158437 0.884425 8.565054
 18.200001 -0.988146 0.740936 5.576388
 18.220001 -1.208734 0.843617 9.215334
 18.240001 -1.130558 0.806697 8.142943
 18.260001 -1.101939 0.742105 7.671827
 18.280001 -1.223105 0.824752 9.371521
 18.300001 -1.357486 0.879119 10.110679
 18.320001 -1.363719 0.753252 10.112660
 18.340001 -1.413846 0.838437 10.030673
 18.360001 -1.362975 0.838536 10.112570
 18.380001 -1.277778 0.694884 9.833080
 18.400001 -1.406330 0.847221 10.053697
 18.420001 -1.368503 0.611101 10.112302
 18.440001 -1.387066 0.702333 10.095738
 18.460001 -1.465234 0.823807 9.781615
 18.480001 -1.492600 0.620364 9.590756
 18.500001 -1.490175 0.632596 9.609107
 18.520001 -1.574900 0.648401 8.835364
 18.540001 -1.584680 0.622139 8.732318
 18.560001 -1.663561 0.533320 7.847409
 18.580001 -1.567250 0.516124 8.914432
 18.600001 -1.357447 0.278408 10.110658
 18.620001 -1.361776 0.282874 10.112341
 18.640001 -1.392863 0.390086 10.085706
 18.660001 -1.391104 0.209195 10.088991
 18.680001 -1.393942 0.218098 10.083588
 18.700001 -1.411320 0.334733 10.038815
 18.720001 -1.467505 0.326024 9.767191
 18.740001 -1.493338 0.442484 9.585115
 18.760001 -1.504105 0.444361 9.500105
 18.780001 -1.569461 0.411395 8.891731
 18.800001 -1.626878 0.516181 8.267918
 18.820001 -1.687760 0.524774 7.566047
 18.840001 -1.787241 0.665784 6.412055
 18.860001 -1.634118 0.738790 8.185801
 18.880001 -1.763590 0.572247 6.684324
 18.900001 -1.845541 0.745126 5.746821
 18.920001 -2.066036 0.839532 3.234895
 18.940001 -2.087421 0.803208 2.996621
 18.960001 -2.115792 0.997523 2.686949
 18.980001 -2.349542 0.754513 0.746351
 19.000001 -2.346018 1.082184 0.765250
 19.020001 -2.537109 0.806520 0.992810
 19.040001 -2.428805 1.016469 1.474762
 19.060001 -2.525615 1.034017 1.040551
 19.080001 -2.537638 1.003894 0.990634
 19.100001 -2.515479 0.842099 1.083371
 19.120001 -2.493521 0.749627 1.178332
 19.140001 -2.316072 0.725431 2.060071
 19.160001 -2.291164 0.453326 2.204732
 19.180001 -2.276034 0.657420 2.295680
 19.200001 -2.040884 0.347076 4.053348
 19.220001 -1.936824 0.183764 5.002577
 19.240001 -1.860419 0.139248 5.747078
 19.260001 -1.662073 0.091158 7.889248
 19.280001 -1.461412 -0.162371 9.805423
 19.300001 -1.242267 -0.127306 9.557711
 19.320001 -1.114462 -0.361012 7.882221
 19.340001 -1.186156 -0.268494 8.942568
 19.360001 -1.050601 -0.254078 6.755499
 19.380001 -1.288740 -0.165935 9.899353
 19.400001 -1.184225 -0.108009 8.917742
 19.420001 -1.316307 0.014719 10.026272
 19.440001 -1.243356 0.039718 9.567522
 19.460001 -1.432379 0.099798 9.958739
 19.480001 -1.100459 0.130660 7.646553
 19.500001 -1.182213 0.364710 8.891629
 19.520001 -1.091215 0.387977 7.486934
 19.540001 -1.143604 0.629384 8.345412
 19.560001 -1.070550 0.470098 7.120258
 19.580001 -0.997421 0.779818 5.752633
 19.600001 -0.804032 0.804094 2.436746
 19.620001 -1.047436 1.016023 6.696816
 19.640001 -1.113969 0.979238 7.874069
 19.660001 -1.156318 1.304434 8.534396
 19.680001 -1.454663 1.239002 9.845217
 19.700001 -1.399518 1.459936 10.071394
 19.720001 -1.464211 1.523733 9.788218
 19.740001 -1.644046 1.638051 8.092148
 19.760001 -1.785648 1.714177 6.519865
 19.780001 -1.765132 1.703199 6.740373
 19.800001 -1.802702 1.854280 6.339344
 19.820001 -1.730146 1.770175 7.124208
 19.840001 -1.894330 1.870097 5.411516
 19.860001 -1.994130 1.693717 4.470600
 19.880001 -2.099070 1.931513 3.560476
 19.900001 -2.200332 1.967596 2.788988
 19.920001 -2.146305 2.043939 3.184930
 19.940001 -2.241166 1.983177 2.514716
 19.960001 -2.277877 2.042814 2.284474
 19.980001 -2.199726 2.167844 2.793210
 20.000001 -2.343504 2.276124 1.907480
 20.020001 -2.487540 2.230436 2.076708
 20.040001 -2.531919 2.383593 1.788968
 20.060001 -2.557083 2.305339 1.626321
 20.080001 -2.622704 2.464953 1.220074
 20.100001 -2.792405 2.440905 0.434111
 20.120001 -2.858474 2.524891 0.257916
 20.140001 -2.939157 2.495731 0.123976
 20.160001 -2.868560 2.530401 0.236799
 20.180001 -2.745231 2.458750 0.604453
 20.200001 -2.594666 2.547381 1.389200
 20.220001 -2.574809 2.500133 1.513255
 20.240001 -2.468795 2.608533 2.196671
 20.260001 -2.528537 2.815953 1.810933
 20.280001 -2.567485 2.616948 1.559758
 20.300001 -2.658515 2.711074 1.016997
 20.320001 -2.507974 2.743775 1.944532
 20.340001 -2.581459 2.768581 1.471352
 20.360001 -2.595708 2.625997 1.382783
 20.380001 -2.483690 2.706874 2.101470
 20.400001 -2.717242 2.665733 0.724095
 20.420001 -2.561698 2.650812 1.596721
 20.440001 -2.430590 2.555297 2.435326
 20.460001 -2.750365 2.429312 0.583980
 20.480001 -2.631148 2.436344 1.170750
 20.500001 -2.821878 2.348417 0.347243
 20.520001 -2.992664 2.323068 0.071127
 20.540001 -2.793619 2.302685 0.430260
 20.560001 -2.686155 2.434892 0.872376
 20.580001 -2.617109 2.609478 1.253196
 20.600001 -2.427511 2.553326 2.454107
 20.620001 -2.488802 2.659335 2.068585
 20.640001 -2.354679 2.701353 2.876105
 20.660001 -2.282537 2.775749 3.255874
 20.680001 -2.472442 2.632745 2.173453
 20.700001 -2.499112 2.673064 2.001985
 20.720001 -2.440785 2.633620 2.372601
 20.740001 -2.595968 2.619821 1.381183
 20.760001 -2.637585 2.668027 1.133715
 20.780001 -2.604908 2.738847 1.326546
 20.800001 -2.631825 2.751918 1.166832
 20.820001 -2.609872 2.768247 1.296525
 20.840001 -2.644255 2.719354 1.095889
 20.860001 -2.796181 2.779300 0.422212
 20.880001 -2.848235 2.794360 0.280863
 20.900001 -2.888066 2.824001 0.199832
 20.920001 -2.815816 2.752412 0.363999
 20.940001 -2.824340 2.805159 0.340601
 20.960001 -2.756881 2.998805 0.558667
 20.980001 -2.782604 2.910192 0.466185
 21.000001 -2.833118 2.842277 0.317661
 21.020001 -2.695068 3.010256 1.832325
 21.040001 -2.616198 2.873407 2.060770
 21.060001 -2.556404 2.904433 2.263650
 21.080001 -2.541197 2.819996 2.319320
 21.100001 -2.371361 2.892174 2.993858
 21.120001 -2.423410 2.942905 2.782767
 21.140001 -2.420712 2.696337 2.793691
 21.160001 -2.439695 2.758426 2.716861
 21.180001 -2.537201 2.813771 2.334173
 21.200001 -2.590251 2.792080 2.145411
 21.220001 -2.755009 2.799446 1.679844
 21.240001 -2.929774 2.776558 1.221245
 21.260001 -2.880736 3.035163 1.361896
 21.280001 -2.969517 3.089444 1.098862
 21.300001 -2.651041 3.112513 1.954771
 21.320001 -2.510181 -3.129043 2.436838
 21.340001 -2.507169 -3.047874 2.448492
 21.360001 -2.474144 -2.995148 2.578409
 21.380001 -2.516671 -3.127088 2.411856
 21.400001 -2.575155 2.927841 2.197078
 21.420001 -2.481644 3.091757 2.548619
 21.440001 -2.758825 2.957351 1.670447
 21.460001 -2.784856 2.932462 1.606839
 21.480001 -2.797737 2.889298 1.575516
 21.500001 -2.951214 2.820323 1.156037
 21.520001 -2.660114 2.800636 1.928569
 21.540001 -2.865077 2.678874 1.404199
 21.560001 -2.784668 2.704514 1.607296
 21.580001 -2.733479 2.816049 1.733381
 21.600001 -2.666017 2.849171 1.911805
 21.620001 -2.518951 2.767552 2.403123
 21.640001 -2.366005 3.009464 3.015590
 21.660001 -2.264071 3.019993 3.433954
 21.680001 -2.508917 2.908777 2.441724
 21.700001 -2.284911 2.899125 3.347501
 21.720001 -2.352361 2.845573 3.071076
 21.740001 -2.452894 2.812670 2.663542
 21.760001 -2.574040 2.614535 2.200968
 21.780001 -2.509669 2.486243 2.438816
 21.800001 -2.587992 2.435642 2.153024
 21.820001 -2.567527 2.532772 2.223861
 21.840001 -2.615743 2.459852 2.062212
 21.860001 -2.819884 2.364789 1.520858
 21.880001 -2.775730 2.431164 1.629061
 21.900001 -2.706121 2.331972 1.803254
 21.920001 -2.599588 2.559999 2.114382
 21.940001 -2.664168 2.536714 1.917034
 21.960001 -2.610603 2.586070 2.078604
 21.980001 -2.607038 2.524106 2.090087
 22.000001 -2.609823 2.623502 2.081108
 22.020001 -2.687889 2.546868 2.818685
 22.040001 -2.668093 2.686313 2.894260
 22.060001 -2.686955 2.710877 2.822327
 22.080001 -2.582963 2.670009 3.179837
 22.100001 -2.690725 2.607800 2.807579
 22.120001 -2.719022 2.589003 2.692966
 22.140001 -2.563755 2.610301 3.235694
 22.160001 -2.624324 2.612115 3.049122
 22.180001 -2.597100 2.535420 3.136843
 22.200001 -2.532998 2.492067 3.318538
 22.220001 -2.652070 2.620535 2.952919
 22.240001 -2.574279 2.728408 3.205463
 22.260001 -2.636586 2.825826 3.007449
 22.280001 -2.597841 2.846246 3.134543
 22.300001 -2.523305 2.872823 3.342939
 22.320001 -2.418535 2.793202 3.559855
 22.340001 -2.404092 2.828215 3.584351
 22.360001 -2.642477 2.752235 2.986954
 22.380001 -2.494309 2.623044 3.411216
 22.400001 -2.664440 2.410742 2.907832
 22.420001 -2.697146 2.337694 2.782174
 22.440001 -2.766651 2.362201 2.485072
 22.460001 -2.642280 2.157968 2.987644
 22.480001 -2.785815 2.121195 2.396759
 22.500001 -2.694134 2.114737 2.794137
 22.520001 -2.631649 2.266331 3.024390
 22.540001 -2.727872 2.354550 2.655726
 22.560001 -2.563674 2.330301 3.235922
 22.580001 -2.392364 2.263197 3.603732
 22.600001 -2.371302 2.445207 3.637624
 22.620001 -2.271090 2.488251 3.809119
 22.640001 -2.247125 2.533211 3.858376
 22.660001 -2.374036 2.668640 3.633268
 22.680001 -2.294695 2.662401 3.764992
 22.700001 -2.247654 2.745244 3.857231
 22.720001 -2.482908 2.707131 3.436162
 22.740001 -2.487103 2.814217 3.427106
 22.760001 -2.684018 2.902494 2.833730
 22.780001 -2.638911 3.086249 2.999397
 22.800001 -2.801392 3.071838 2.323280
 22.820001 -2.675921 3.079464 2.864784
 22.840001 -2.806760 -3.085659 2.297550
 22.860001 -2.646493 -3.060333 2.972803
 22.880001 -2.726903 3.015235 2.659835
 22.900001 -2.734547 2.822458 2.627204
 22.920001 -2.534359 2.818106 3.315048
 22.940001 -2.635350 2.875373 3.011711
 22.960001 -2.469770 2.870070 3.463643
 22.980001 -2.647964 2.770514 2.967587
 23.000001 -2.855626 2.744718 2.054780
 23.020001 -2.879839 2.780180 2.943194
 23.040001 -2.870309 2.704952 2.995481
 23.060001 -2.930635 2.535748 2.636200
 23.080001 -2.533683 2.527206 3.759817
 23.100001 -2.489756 2.621694 3.768789
 23.120001 -2.474879 2.567198 3.770886
 23.140001 -2.449081 2.338653 3.774295
 23.160001 -2.553272 2.387871 3.753638
 23.180001 -2.458760 2.384321 3.772990
 23.200001 -2.491173 2.385622 3.768573
 23.220001 -2.659654 2.438229 3.673423
 23.240001 -2.789586 2.468840 3.361872
 23.260001 -2.575511 2.733113 3.744222
 23.280001 -2.640098 2.626891 3.696493
